id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;INCOMP::S800;air
0x7fa8b6e7f080;fresh air;out1;compressor train_inlet;in3;217.35944448077146;kg / s;1.0;bar;419.40807045722073;kJ / kg;20.0;C;nan;nan;0;1
0x7fa8b6e7f9e8;compressor train_outlet;out3;after cooler;in1;217.35944448077146;kg / s;70.70707070707071;bar;423.2431562325345;kJ / kg;37.288709390539566;C;nan;nan;0;1
0x7fa8b6e7fb70;after cooler;out1;cas;in1;217.35944448077146;kg / s;70.0;bar;409.6959524205104;kJ / kg;24.99999999999676;C;nan;nan;0;1
0x7fa8c64b79e8;cold reservoir;out1;compressor train_inlet;in1;382.32968608302605;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6e63be0;compressor train_outlet;out1;hot reservoir;in1;382.32968608302605;kg / s;8.0;bar;368.44251476298257;kJ / kg;226.2744212466455;C;nan;nan;1;0
0x7fa8b6e636d8;source;out1;compressor train_inlet;in2;0.0;kg / s;8.0;bar;16.704114858722548;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6e63438;compressor train_outlet;out2;sink;in1;0.0;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6eac7b8;compressor train_inlet;out1;compressor train_splitter_0;in1;382.32968608302605;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6f147b8;compressor train_merge_0;out1;compressor train_outlet;in1;382.32968608302605;kg / s;8.0;bar;368.44251476298257;kJ / kg;226.2744212466455;C;nan;nan;1;0
0x7fa8b6f02550;compressor train_inlet;out3;compressor train_compressor_0;in1;217.35944448077146;kg / s;1.0;bar;419.40807045722073;kJ / kg;20.0;C;nan;nan;0;1
0x7fa8b6eacef0;compressor train_compressor_0;out1;compressor train_heat exchanger_0;in1;217.35944448077146;kg / s;5.0;bar;621.643762413622;kJ / kg;219.5304896112733;C;nan;nan;0;1
0x7fa8b6eb6668;compressor train_splitter_0;out1;compressor train_heat exchanger_0;in2;133.11748423308964;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6ec4668;compressor train_heat exchanger_0;out2;compressor train_vessel_0;in1;133.11748423308964;kg / s;9.968690257329964;bar;317.6830775903346;kJ / kg;200.00000000000006;C;nan;nan;1;0
0x7fa8b6ec4f98;compressor train_vessel_0;out1;compressor train_merge_0;in2;133.11748423308964;kg / s;8.0;bar;317.6830775903346;kJ / kg;200.05575785082226;C;nan;nan;1;0
0x7fa8b6ec44e0;compressor train_splitter_0;out2;compressor train_splitter_1;in1;249.21220184993643;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6e58668;compressor train_merge_1;out1;compressor train_merge_0;in1;249.21220184993643;kg / s;8.0;bar;395.55582834615603;kJ / kg;240.04038320468658;C;nan;nan;1;0
0x7fa8b6e587f0;compressor train_heat exchanger_0;out1;compressor train_compressor_1;in1;217.35944448077146;kg / s;4.9969187177872945;bar;437.40853527724227;kJ / kg;38.70981013586527;C;nan;nan;0;1
0x7fa8b6e58978;compressor train_compressor_1;out1;compressor train_heat exchanger_1;in1;217.35944448077146;kg / s;70.7451602267303;bar;857.4385687381221;kJ / kg;441.90528742278207;C;nan;nan;0;1
0x7fa8b6e58b00;compressor train_splitter_1;out1;compressor train_heat exchanger_1;in2;249.21220184993643;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6e58c88;compressor train_heat exchanger_1;out2;compressor train_vessel_1;in1;249.21220184993643;kg / s;9.966490921606697;bar;395.55582834615603;kJ / kg;240.00000000000023;C;nan;nan;1;0
0x7fa8b6e58e10;compressor train_vessel_1;out1;compressor train_merge_1;in2;249.21220184993643;kg / s;8.0;bar;395.55582834615603;kJ / kg;240.04038320468658;C;nan;nan;1;0
0x7fa8b6e58f98;compressor train_splitter_1;out2;compressor train_outlet;in2;0.0;kg / s;10.0;bar;16.856579442031855;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6e58f60;compressor train_inlet;out2;compressor train_merge_1;in1;0.0;kg / s;8.0;bar;16.704114858722548;kJ / kg;30.0;C;nan;nan;1;0
0x7fa8b6e632e8;compressor train_heat exchanger_1;out1;compressor train_outlet;in3;217.35944448077146;kg / s;70.70707070707071;bar;423.2431562325345;kJ / kg;37.288709390539566;C;nan;nan;0;1
